num_samples,reasoner_type,train_seed,num_vars,embed_dim,num_attack_tokens,raw_state_acc,adv_ns1_state_acc,adv_ns2_state_acc,adv_ns3_state_acc,adv_ns1_atk_wts,adv_ns2_atk_wts,adv_ns3_atk_wts,adv_ns1_atk_wts_std,adv_ns2_atk_wts_std,adv_ns3_atk_wts_std,adv_ns1_suppd_wts,adv_ns2_suppd_wts,adv_ns3_suppd_wts,adv_ns1_other_wts,adv_ns2_other_wts,adv_ns3_other_wts,adv_ns1_suppd_wts_std,adv_ns2_suppd_wts_std,adv_ns3_suppd_wts_std,adv_ns1_other_wts_std,adv_ns2_other_wts_std,adv_ns3_other_wts_std
16384,learned,601,48,96,15,0.9967041015625,0.99810791015625,0.68145751953125,0.673583984375,0.025402946397662163,0.048145901411771774,0.050988078117370605,0.0048712510615587234,0.011000645346939564,0.011580455116927624,0.012838775292038918,0.08911076933145523,0.07112104445695877,0.012834322638809681,0.08919607102870941,0.030626662075519562,0.0028125704266130924,0.012605953961610794,0.03406635299324989,0.00279184989631176,0.012265695258975029,0.015887117013335228
16384,learned,601,48,96,16,0.9971110224723816,0.9931640625,0.609130859375,0.6041259765625,0.02477487549185753,0.04614293575286865,0.04883184656500816,0.004634319804608822,0.010184689424932003,0.010748917236924171,0.012550236657261848,0.08480200171470642,0.06526345014572144,0.012552650645375252,0.08503526449203491,0.0323621928691864,0.0027234843000769615,0.01300850324332714,0.033576615154743195,0.002714462811127305,0.011882622726261616,0.018183128908276558
16384,learned,601,48,96,17,0.9973348379135132,0.98297119140625,0.54534912109375,0.54193115234375,0.024192797020077705,0.04433627799153328,0.04684165492653847,0.00444241426885128,0.009489980526268482,0.010023608803749084,0.01234397105872631,0.08038743585348129,0.06011101230978966,0.012357300147414207,0.08103993535041809,0.03435814753174782,0.002709422493353486,0.014173241332173347,0.032852571457624435,0.0026796828024089336,0.01178604457527399,0.019350437447428703
16384,learned,601,32,64,2,0.9939168691635132,0.99981689453125,0.0,0.0,0.04629240930080414,0.08709739148616791,0.12860319018363953,0.014350278303027153,0.06478860974311829,0.09268765896558762,0.01638060063123703,0.22408533096313477,0.06008224934339523,0.016313888132572174,0.2238341122865677,0.05999506264925003,0.0035029377322643995,0.02202344313263893,0.007869920693337917,0.0034389784559607506,0.022321520373225212,0.007994633167982101
16384,learned,601,32,64,3,0.9940185546875,0.999755859375,0.03216552734375,0.01922607421875,0.04062722623348236,0.09486955404281616,0.13047103583812714,0.013082996010780334,0.05347191169857979,0.07171458005905151,0.015869546681642532,0.19577111303806305,0.05330544710159302,0.015866195783019066,0.19579464197158813,0.04969055950641632,0.003372838720679283,0.01892678625881672,0.02030123397707939,0.0033985876943916082,0.019080929458141327,0.006377777550369501
16384,learned,601,32,64,4,0.9951578974723816,0.99981689453125,0.7716064453125,0.6978759765625,0.03735389560461044,0.09262301027774811,0.1059250608086586,0.01170742604881525,0.04369601607322693,0.04831836745142937,0.015429090708494186,0.17422181367874146,0.13989081978797913,0.015432779677212238,0.1742146611213684,0.047295086085796356,0.0032195253297686577,0.016547905281186104,0.052735019475221634,0.0032029305584728718,0.01672205701470375,0.006063960026949644
16384,learned,601,32,64,5,0.9943441152572632,0.99981689453125,0.9927978515625,0.95770263671875,0.035086121410131454,0.08788680285215378,0.09451007097959518,0.010539492592215538,0.03634743019938469,0.03674197569489479,0.014978432096540928,0.15678660571575165,0.15323621034622192,0.014968974515795708,0.15679261088371277,0.043645404279232025,0.0031223490368574858,0.014996353536844254,0.01793004758656025,0.003111986443400383,0.015074564144015312,0.005219229031354189
16384,learned,601,32,64,6,0.9949544668197632,0.9998779296875,0.9990234375,0.98236083984375,0.03339407965540886,0.08253347873687744,0.08802121877670288,0.009630111977458,0.030736133456230164,0.03084544837474823,0.014618521556258202,0.14264985918998718,0.13917523622512817,0.014598917216062546,0.14265121519565582,0.039475321769714355,0.003033034736290574,0.013534239493310452,0.014685907401144505,0.0030302125960588455,0.013638059608638287,0.004676897078752518
16384,learned,601,32,64,7,0.9952189326286316,0.99981689453125,0.99945068359375,0.9874267578125,0.032001011073589325,0.07747697830200195,0.08212391287088394,0.008796237409114838,0.026457345113158226,0.02642057090997696,0.014266181737184525,0.1308126002550125,0.12707601487636566,0.014293653890490532,0.13083741068840027,0.03609440475702286,0.002905979985371232,0.012613357044756413,0.013398576527833939,0.002952576382085681,0.012835012748837471,0.004330663941800594
16384,learned,601,32,64,8,0.9959716796875,1.0,0.9996337890625,0.994384765625,0.030762430280447006,0.0727837085723877,0.07678954303264618,0.008139600045979023,0.023070115596055984,0.022943122312426567,0.013888930901885033,0.12083571404218674,0.1169036477804184,0.01390550471842289,0.12081204354763031,0.033189576119184494,0.002835571300238371,0.011849051341414452,0.012506566010415554,0.0028464444912970066,0.011974230408668518,0.004008925519883633
16384,learned,601,32,64,9,0.995361328125,1.0,0.99981689453125,0.997314453125,0.02974754013121128,0.06850210577249527,0.07197995483875275,0.0075725167989730835,0.02035147324204445,0.02016960270702839,0.013589538633823395,0.11199696362018585,0.10810117423534393,0.013596879318356514,0.1121889129281044,0.03070893883705139,0.002795628271996975,0.011078151874244213,0.011621195822954178,0.002794502768665552,0.011230231262743473,0.003728632116690278
16384,learned,601,32,64,10,0.9952189326286316,0.99993896484375,0.99932861328125,0.99755859375,0.028816917911171913,0.0646170973777771,0.06766078621149063,0.007075452711433172,0.018124712631106377,0.017908325418829918,0.013251746073365211,0.10474459826946259,0.10070987045764923,0.013232331722974777,0.10465559363365173,0.028621457517147064,0.002693754155188799,0.010348805226385593,0.010748576372861862,0.002675943076610565,0.01068356353789568,0.003704262198880315
16384,learned,601,32,64,11,0.9960734248161316,0.99993896484375,0.9964599609375,0.995849609375,0.027953961864113808,0.0610787458717823,0.06377353519201279,0.006619943305850029,0.016270240768790245,0.016039984300732613,0.012959676794707775,0.09822786599397659,0.09430401027202606,0.012916011735796928,0.09824127703905106,0.02695240080356598,0.0026357925962656736,0.009858652018010616,0.010218248702585697,0.002593795768916607,0.009971668012440205,0.004511755891144276
16384,learned,601,32,64,12,0.99517822265625,1.0,0.984375,0.98388671875,0.02715161442756653,0.05786054581403732,0.060245297849178314,0.006223115138709545,0.014705122448503971,0.014467247761785984,0.012682324275374413,0.09254394471645355,0.08859265595674515,0.012670153751969337,0.09250529110431671,0.02601432241499424,0.0025751881767064333,0.009281763806939125,0.009548631496727467,0.002558102598413825,0.009468929842114449,0.0073218271136283875
16384,learned,601,32,64,13,0.99615478515625,1.0,0.955322265625,0.955322265625,0.02640518732368946,0.05499750003218651,0.05709144100546837,0.005903969518840313,0.013386799022555351,0.013156747445464134,0.012355727143585682,0.0873984545469284,0.08367900550365448,0.012366974726319313,0.08742939680814743,0.026155458763241768,0.0024860806297510862,0.00879858061671257,0.009079927578568459,0.002482721349224448,0.00896588247269392,0.011295503936707973
